PROJECTID,DESCRIPTION,METHODOLOGY,INDUSTRY,STDAT,ECC,S/4HANA,BTP,RAP,CAP,DATAREPLICATION,BAS,MOBILEDEVLOPMENT,GENAI,NARROWAI,NOPACK,COMPLEXITY,REGION,UI,BE,CNF,FUNAI,UX,TRANSLATION,TESTING,SPRINT0
P5457,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,0,1,0,0,6,2,10,341.2500,439,103.75,123,35,95,351,50
P5458,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,0,0,1,0,6,2,10,240.0000,585,91.25,119.5,25,100,252,50
P5459,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,0,0,0,1,6,2,10,240.0000,457,91.25,116.65,25,85,250,43.75
P5460,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,0,0,6,2,10,240.0000,310,110,87,25,70,247,37.5
P5461,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,0,0,6,2,10,240.0000,310,110,87,25,70,247,37.5
P5462,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,0,0,6,2,10,240.0000,310,110,87,25,70,247,37.5
P5463,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,0,0,6,2,10,240.0000,310,110,87,25,70,247,37.5
P5464,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,0,0,6,2,10,240.0000,310,110,87,25,70,247,37.5
P5465,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,0,0,6,2,10,240.0000,310,110,87,25,70,247,37.5
P5466,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,0,0,6,2,10,240.0000,310,110,87,25,70,247,37.5
P5467,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,10,341.2500,439,122.5,123,35,95,351,50
P5468,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,1,0,6,2,10,240.0000,585,110,119.5,25,100,252,50
P5469,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,0,1,6,2,10,240.0000,457,110,116.65,25,85,250,43.75
P5470,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,10,341.2500,439,122.5,123,35,95,351,50
P5471,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,10,341.2500,439,122.5,123,35,95,351,50
P5472,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,10,341.2500,439,122.5,123,35,95,351,50
P5473,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,10,341.2500,439,122.5,123,35,95,351,50
P5474,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,10,341.2500,439,122.5,123,35,95,351,50
P5475,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,10,341.2500,439,122.5,123,35,95,351,50
P5476,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,10,341.2500,439,122.5,123,35,95,351,50
P5477,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,10,341.2500,439,122.5,123,35,95,351,50
P5478,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,10,341.2500,797,122.5,155.5,35,135,358,62.5
P5479,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,1,6,2,10,341.2500,633,122.5,152.65,35,120,354,56.25
P5480,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,10,341.2500,797,122.5,155.5,35,135,358,62.5
P5481,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,10,341.2500,797,122.5,155.5,35,135,358,62.5
P5482,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,10,341.2500,797,122.5,155.5,35,135,358,62.5
P5483,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,10,341.2500,797,122.5,155.5,35,135,358,62.5
P5484,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,10,341.2500,797,122.5,155.5,35,135,358,62.5
P5485,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,10,341.2500,797,122.5,155.5,35,135,358,62.5
P5486,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,10,341.2500,797,122.5,155.5,35,135,358,62.5
P5487,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,10,341.2500,797,122.5,155.5,35,135,358,62.5
P5488,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,10,341.2500,797,122.5,155.5,35,135,358,62.5
P5489,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,10,341.2500,1101,122.5,185.15,35,170,364,75
P5490,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,10,341.2500,1101,122.5,185.15,35,170,364,75
P5491,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,10,341.2500,1101,122.5,185.15,35,170,364,75
P5492,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,10,341.2500,1101,122.5,185.15,35,170,364,75
P5493,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,10,341.2500,1101,122.5,185.15,35,170,364,75
P5494,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,10,341.2500,1101,122.5,185.15,35,170,364,75
P5495,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,10,341.2500,1101,122.5,185.15,35,170,364,75
P5496,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,10,341.2500,1101,122.5,185.15,35,170,364,75
P5497,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,10,341.2500,1101,122.5,185.15,35,170,364,75
P5498,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,10,341.2500,1101,122.5,185.15,35,170,364,75
P5499,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,10,341.2500,1101,122.5,185.15,35,170,364,75
P5500,BEELINE,Agile,Cross,45323,1,0,0,0,0,0,0,0,0,0,6,2,100,135.0000,174,0,49,15,0,139,18.75
P5501,BEELINE,Agile,Cross,45323,0,1,0,0,0,0,0,0,0,0,6,2,100,172.5000,221,0,63,20,0,177,25
P5502,BEELINE,Agile,Cross,45323,0,0,1,0,0,0,0,0,0,0,6,2,100,0.0000,5,25,0,0,0,1,6.25
P5503,BEELINE,Agile,Cross,45323,0,0,0,1,0,0,0,0,0,0,6,2,100,0.0000,5,18.75,0,0,0,1,6.25
P5504,BEELINE,Agile,Cross,45323,0,0,0,0,1,0,0,0,0,0,6,2,100,0.0000,5,18.75,0,0,0,1,6.25
P5505,BEELINE,Agile,Cross,45323,0,0,0,0,0,1,0,0,0,0,6,2,100,0.0000,5,28.75,0,0,0,1,6.25
P5506,BEELINE,Agile,Cross,45323,0,0,0,0,0,0,1,0,0,0,6,2,100,0.0000,5,18.75,0,0,0,1,6.25
P5507,BEELINE,Agile,Cross,45323,0,0,0,0,0,0,0,1,0,0,6,2,100,210.0000,268,12.5,76,25,0,216,31.25
P5508,BEELINE,Agile,Cross,45323,0,0,0,0,0,0,0,0,1,0,6,2,100,0.0000,80,0,32.5,0,0,2,6.25
P5509,BEELINE,Agile,Cross,45323,0,0,0,0,0,0,0,0,0,1,6,2,100,0.0000,39,0,29.65,0,0,1,6.25
P5510,BEELINE,Agile,Cross,45323,1,1,0,0,0,0,0,0,0,0,6,2,100,240.0000,305,0,87,25,0,247,31.25
P5511,BEELINE,Agile,Cross,45323,1,1,0,0,0,0,0,0,0,0,6,2,100,240.0000,305,0,87,25,0,247,31.25
P5512,BEELINE,Agile,Cross,45323,1,0,1,0,0,0,0,0,0,0,6,2,100,135.0000,174,25,49,15,0,139,18.75
P5513,BEELINE,Agile,Cross,45323,1,0,0,1,0,0,0,0,0,0,6,2,100,135.0000,174,18.75,49,15,0,139,18.75
P5514,BEELINE,Agile,Cross,45323,1,0,0,0,1,0,0,0,0,0,6,2,100,135.0000,174,18.75,49,15,0,139,18.75
P5515,BEELINE,Agile,Cross,45323,1,0,0,0,0,1,0,0,0,0,6,2,100,135.0000,177,28.75,49,15,0,139,18.75
P5516,BEELINE,Agile,Cross,45323,1,0,0,0,0,0,1,0,0,0,6,2,100,135.0000,174,18.75,49,15,0,139,18.75
P5517,BEELINE,Agile,Cross,45323,1,0,0,0,0,0,0,1,0,0,6,2,100,277.5000,352,12.5,100,30,0,285,37.5
P5518,BEELINE,Agile,Cross,45323,1,0,0,0,0,0,0,0,1,0,6,2,100,135.0000,362,0,81.5,15,0,143,25
P5519,BEELINE,Agile,Cross,45323,1,0,0,0,0,0,0,0,0,1,6,2,100,135.0000,272,0,78.65,15,0,141,25
P5520,BEELINE,Agile,Cross,45323,1,1,0,0,0,0,0,0,0,0,6,2,100,240.0000,305,0,87,25,0,247,31.25
P5521,BEELINE,Agile,Cross,45323,1,1,0,0,0,0,0,0,0,0,6,2,100,240.0000,305,0,87,25,0,247,31.25
P5522,BEELINE,Agile,Cross,45323,1,1,1,0,0,0,0,0,0,0,6,2,100,240.0000,305,25,87,25,0,247,31.25
P5523,BEELINE,Agile,Cross,45323,1,1,0,1,0,0,0,0,0,0,6,2,100,240.0000,305,18.75,87,25,0,247,31.25
P5524,BEELINE,Agile,Cross,45323,1,1,0,0,1,0,0,0,0,0,6,2,100,240.0000,305,18.75,87,25,0,247,31.25
P5525,BEELINE,Agile,Cross,45323,1,1,0,0,0,1,0,0,0,0,6,2,100,240.0000,310,28.75,87,25,0,247,31.25
P5526,BEELINE,Agile,Cross,45323,1,1,0,0,0,0,1,0,0,0,6,2,100,240.0000,305,18.75,87,25,0,247,31.25
P5527,BEELINE,Agile,Cross,45323,1,1,0,0,0,0,0,1,0,0,6,2,100,341.2500,432,12.5,123,35,0,350,43.75
P5528,BEELINE,Agile,Cross,45323,1,1,0,0,0,0,0,0,1,0,6,2,100,240.0000,580,0,119.5,25,0,252,43.75
P5529,BEELINE,Agile,Cross,45323,1,1,0,0,0,0,0,0,0,1,6,2,100,240.0000,452,0,116.65,25,0,250,37.5
P5530,BEELINE,Agile,Cross,45323,1,1,1,0,0,0,0,0,0,0,6,2,100,240.0000,305,25,87,25,0,247,31.25
P5531,BEELINE,Agile,Cross,45323,1,1,1,0,0,0,0,0,0,0,6,2,100,240.0000,305,25,87,25,0,247,31.25
P5532,BEELINE,Agile,Cross,45323,1,1,1,0,0,0,0,0,0,0,6,2,100,240.0000,305,25,87,25,0,247,31.25
P5533,BEELINE,Agile,Cross,45323,1,1,1,1,0,0,0,0,0,0,6,2,100,240.0000,305,43.75,87,25,0,247,31.25
P5534,BEELINE,Agile,Cross,45323,1,1,1,0,1,0,0,0,0,0,6,2,100,240.0000,305,43.75,87,25,0,247,31.25
P5535,BEELINE,Agile,Cross,45323,1,1,1,0,0,1,0,0,0,0,6,2,100,240.0000,310,53.75,87,25,0,247,31.25
P5536,BEELINE,Agile,Cross,45323,1,1,1,0,0,0,1,0,0,0,6,2,100,240.0000,305,43.75,87,25,0,247,31.25
P5537,BEELINE,Agile,Cross,45323,1,1,1,0,0,0,0,1,0,0,6,2,100,341.2500,432,37.5,123,35,0,350,43.75
P5538,BEELINE,Agile,Cross,45323,1,1,1,0,0,0,0,0,1,0,6,2,100,240.0000,580,25,119.5,25,0,252,43.75
P5539,BEELINE,Agile,Cross,45323,1,1,1,0,0,0,0,0,0,1,6,2,100,240.0000,452,25,116.65,25,0,250,37.5
P5540,BEELINE,Agile,Cross,45323,1,1,1,1,0,0,0,0,0,0,6,2,100,240.0000,305,43.75,87,25,0,247,31.25
P5541,BEELINE,Agile,Cross,45323,1,1,1,1,0,0,0,0,0,0,6,2,100,240.0000,305,43.75,87,25,0,247,31.25
P5542,BEELINE,Agile,Cross,45323,1,1,1,1,0,0,0,0,0,0,6,2,100,240.0000,305,43.75,87,25,0,247,31.25
P5543,BEELINE,Agile,Cross,45323,1,1,1,1,0,0,0,0,0,0,6,2,100,240.0000,305,43.75,87,25,0,247,31.25
P5544,BEELINE,Agile,Cross,45323,1,1,1,1,1,0,0,0,0,0,6,2,100,240.0000,305,62.5,87,25,0,247,31.25
P5545,BEELINE,Agile,Cross,45323,1,1,1,1,0,1,0,0,0,0,6,2,100,240.0000,310,72.5,87,25,0,247,31.25
P5546,BEELINE,Agile,Cross,45323,1,1,1,1,0,0,1,0,0,0,6,2,100,240.0000,305,62.5,87,25,0,247,31.25
P5547,BEELINE,Agile,Cross,45323,1,1,1,1,0,0,0,1,0,0,6,2,100,341.2500,432,56.25,123,35,0,350,43.75
P5548,BEELINE,Agile,Cross,45323,1,1,1,1,0,0,0,0,1,0,6,2,100,240.0000,580,43.75,119.5,25,0,252,43.75
P5549,BEELINE,Agile,Cross,45323,1,1,1,1,0,0,0,0,0,1,6,2,100,240.0000,452,43.75,116.65,25,0,250,37.5
P5550,BEELINE,Agile,Cross,45323,1,1,1,1,1,0,0,0,0,0,6,2,100,240.0000,305,62.5,87,25,0,247,31.25
P5551,BEELINE,Agile,Cross,45323,1,1,1,1,1,0,0,0,0,0,6,2,100,240.0000,305,62.5,87,25,0,247,31.25
P5552,BEELINE,Agile,Cross,45323,1,1,1,1,1,0,0,0,0,0,6,2,100,240.0000,305,62.5,87,25,0,247,31.25
P5553,BEELINE,Agile,Cross,45323,1,1,1,1,1,0,0,0,0,0,6,2,100,240.0000,305,62.5,87,25,0,247,31.25
P5554,BEELINE,Agile,Cross,45323,1,1,1,1,1,0,0,0,0,0,6,2,100,240.0000,305,62.5,87,25,0,247,31.25
P5555,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,0,0,0,0,6,2,100,240.0000,310,91.25,87,25,0,247,37.5
P5556,BEELINE,Agile,Cross,45323,1,1,1,1,1,0,1,0,0,0,6,2,100,240.0000,305,81.25,87,25,0,247,31.25
P5557,BEELINE,Agile,Cross,45323,1,1,1,1,1,0,0,1,0,0,6,2,100,341.2500,432,75,123,35,0,350,43.75
P5558,BEELINE,Agile,Cross,45323,1,1,1,1,1,0,0,0,1,0,6,2,100,240.0000,580,62.5,119.5,25,0,252,43.75
P5559,BEELINE,Agile,Cross,45323,1,1,1,1,1,0,0,0,0,1,6,2,100,240.0000,452,62.5,116.65,25,0,250,37.5
P5560,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,0,0,0,0,6,2,100,240.0000,310,91.25,87,25,0,247,37.5
P5561,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,0,0,0,0,6,2,100,240.0000,310,91.25,87,25,0,247,37.5
P5562,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,0,0,0,0,6,2,100,240.0000,310,91.25,87,25,0,247,37.5
P5563,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,0,0,0,0,6,2,100,240.0000,310,91.25,87,25,0,247,37.5
P5564,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,0,0,0,0,6,2,100,240.0000,310,91.25,87,25,0,247,37.5
P5565,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,0,0,0,0,6,2,100,240.0000,310,91.25,87,25,0,247,37.5
P5566,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,0,0,6,2,100,240.0000,310,110,87,25,0,247,37.5
P5567,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,0,1,0,0,6,2,100,341.2500,439,103.75,123,35,0,351,43.75
P5568,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,0,0,1,0,6,2,100,240.0000,585,91.25,119.5,25,0,252,43.75
P5569,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,0,0,0,1,6,2,100,240.0000,457,91.25,116.65,25,0,250,37.5
P5570,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,0,0,6,2,100,240.0000,310,110,87,25,0,247,37.5
P5571,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,0,0,6,2,100,240.0000,310,110,87,25,0,247,37.5
P5572,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,0,0,6,2,100,240.0000,310,110,87,25,0,247,37.5
P5573,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,0,0,6,2,100,240.0000,310,110,87,25,0,247,37.5
P5574,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,0,0,6,2,100,240.0000,310,110,87,25,0,247,37.5
P5575,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,0,0,6,2,100,240.0000,310,110,87,25,0,247,37.5
P5576,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,0,0,6,2,100,240.0000,310,110,87,25,0,247,37.5
P5577,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,100,341.2500,439,122.5,123,35,0,351,50
P5578,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,1,0,6,2,100,240.0000,585,110,119.5,25,0,252,43.75
P5579,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,0,0,1,6,2,100,240.0000,457,110,116.65,25,0,250,37.5
P5580,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,100,341.2500,439,122.5,123,35,0,351,50
P5581,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,100,341.2500,439,122.5,123,35,0,351,50
P5582,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,100,341.2500,439,122.5,123,35,0,351,50
P5583,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,100,341.2500,439,122.5,123,35,0,351,50
P5584,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,100,341.2500,439,122.5,123,35,0,351,50
P5585,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,100,341.2500,439,122.5,123,35,0,351,50
P5586,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,100,341.2500,439,122.5,123,35,0,351,50
P5587,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,0,6,2,100,341.2500,439,122.5,123,35,0,351,50
P5588,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,100,341.2500,797,122.5,155.5,35,0,358,62.5
P5589,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,0,1,6,2,100,341.2500,633,122.5,152.65,35,0,354,56.25
P5590,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,100,341.2500,797,122.5,155.5,35,0,358,62.5
P5591,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,100,341.2500,797,122.5,155.5,35,0,358,62.5
P5592,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,100,341.2500,797,122.5,155.5,35,0,358,62.5
P5593,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,100,341.2500,797,122.5,155.5,35,0,358,62.5
P5594,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,100,341.2500,797,122.5,155.5,35,0,358,62.5
P5595,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,100,341.2500,797,122.5,155.5,35,0,358,62.5
P5596,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,100,341.2500,797,122.5,155.5,35,0,358,62.5
P5597,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,100,341.2500,797,122.5,155.5,35,0,358,62.5
P5598,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,0,6,2,100,341.2500,797,122.5,155.5,35,0,358,62.5
P5599,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,100,341.2500,1101,122.5,185.15,35,0,364,68.75
P5600,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,100,341.2500,1101,122.5,185.15,35,0,364,68.75
P5601,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,100,341.2500,1101,122.5,185.15,35,0,364,68.75
P5602,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,100,341.2500,1101,122.5,185.15,35,0,364,68.75
P5603,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,100,341.2500,1101,122.5,185.15,35,0,364,68.75
P5604,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,100,341.2500,1101,122.5,185.15,35,0,364,68.75
P5605,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,100,341.2500,1101,122.5,185.15,35,0,364,68.75
P5606,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,100,341.2500,1101,122.5,185.15,35,0,364,68.75
P5607,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,100,341.2500,1101,122.5,185.15,35,0,364,68.75
P5608,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,100,341.2500,1101,122.5,185.15,35,0,364,68.75
P5609,BEELINE,Agile,Cross,45323,1,1,1,1,1,1,1,1,1,1,6,2,100,341.2500,1101,122.5,185.15,35,0,364,68.75
P5610,BEELINE,Agile,Cross,45323,1,0,0,0,0,0,0,0,0,0,6,3,1,162.0000,208,0,59,20,36,167,30
P5611,BEELINE,Agile,Cross,45323,0,1,0,0,0,0,0,0,0,0,6,3,1,207.0000,264,0,75,25,46,213,37.5
P5612,BEELINE,Agile,Cross,45323,0,0,1,0,0,0,0,0,0,0,6,3,1,0.0000,5,30,0,0,1,1,7.5
P5613,BEELINE,Agile,Cross,45323,0,0,0,1,0,0,0,0,0,0,6,3,1,0.0000,5,22.5,0,0,1,1,7.5
P5614,BEELINE,Agile,Cross,45323,0,0,0,0,1,0,0,0,0,0,6,3,1,0.0000,5,22.5,0,0,1,1,7.5
P5615,BEELINE,Agile,Cross,45323,0,0,0,0,0,1,0,0,0,0,6,3,1,0.0000,5,34.5,0,0,1,1,7.5
P5616,BEELINE,Agile,Cross,45323,0,0,0,0,0,0,1,0,0,0,6,3,1,0.0000,5,22.5,0,0,1,1,7.5
P5617,BEELINE,Agile,Cross,45323,0,0,0,0,0,0,0,1,0,0,6,3,1,252.0000,320,15,91,30,56,259,45
P5618,BEELINE,Agile,Cross,45323,0,0,0,0,0,0,0,0,1,0,6,3,1,0.0000,80,0,32.5,0,9,2,7.5
P5619,BEELINE,Agile,Cross,45323,0,0,0,0,0,0,0,0,0,1,6,3,1,0.0000,39,0,29.65,0,6,1,7.5
P5620,BEELINE,Agile,Cross,45323,1,1,0,0,0,0,0,0,0,0,6,3,1,288.0000,365,0,104,30,63,296,45
P5621,BEELINE,Agile,Cross,45323,1,1,0,0,0,0,0,0,0,0,6,3,1,288.0000,365,0,104,30,63,296,45
P5622,BEELINE,Agile,Cross,45323,1,0,1,0,0,0,0,0,0,0,6,3,1,162.0000,208,30,59,20,36,167,30
P5623,BEELINE,Agile,Cross,45323,1,0,0,1,0,0,0,0,0,0,6,3,1,162.0000,208,22.5,59,20,36,167,30
P5624,BEELINE,Agile,Cross,45323,1,0,0,0,1,0,0,0,0,0,6,3,1,162.0000,208,22.5,59,20,36,167,30
P5625,BEELINE,Agile,Cross,45323,1,0,0,0,0,1,0,0,0,0,6,3,1,162.0000,212,34.5,59,20,37,167,30
P5626,BEELINE,Agile,Cross,45323,1,0,0,0,0,0,1,0,0,0,6,3,1,162.0000,208,22.5,59,20,36,167,30
P5627,BEELINE,Agile,Cross,45323,1,0,0,0,0,0,0,1,0,0,6,3,1,333.0000,422,15,120,35,73,342,52.5
P5628,BEELINE,Agile,Cross,45323,1,0,0,0,0,0,0,0,1,0,6,3,1,162.0000,419,0,91.5,20,56,171,37.5
P5629,BEELINE,Agile,Cross,45323,1,0,0,0,0,0,0,0,0,1,6,3,1,162.0000,319,0,88.65,20,48,169,37.5
P5630,BEELINE,Agile,Cross,45323,1,1,0,0,0,0,0,0,0,0,6,3,1,288.0000,365,0,104,30,63,296,45
P5631,BEELINE,Agile,Cross,45323,1,1,0,0,0,0,0,0,0,0,6,3,1,288.0000,365,0,104,30,63,296,45
P5632,BEELINE,Agile,Cross,45323,1,1,1,0,0,0,0,0,0,0,6,3,1,288.0000,365,30,104,30,63,296,45
P5633,BEELINE,Agile,Cross,45323,1,1,0,1,0,0,0,0,0,0,6,3,1,288.0000,365,22.5,104,30,63,296,45
P5634,BEELINE,Agile,Cross,45323,1,1,0,0,1,0,0,0,0,0,6,3,1,288.0000,365,22.5,104,30,63,296,45
P5635,BEELINE,Agile,Cross,45323,1,1,0,0,0,1,0,0,0,0,6,3,1,288.0000,371,34.5,104,30,64,296,45
P5636,BEELINE,Agile,Cross,45323,1,1,0,0,0,0,1,0,0,0,6,3,1,288.0000,365,22.5,104,30,63,296,45
P5637,BEELINE,Agile,Cross,45323,1,1,0,0,0,0,0,1,0,0,6,3,1,409.5000,517,15,148,45,90,420,67.5
P5638,BEELINE,Agile,Cross,45323,1,1,0,0,0,0,0,0,1,0,6,3,1,288.0000,679,0,136.5,30,91,302,60
P5639,BEELINE,Agile,Cross,45323,1,1,0,0,0,0,0,0,0,1,6,3,1,288.0000,534,0,133.65,30,79,299,52.5
P5640,BEELINE,Agile,Cross,45323,1,1,1,0,0,0,0,0,0,0,6,3,1,288.0000,365,30,104,30,63,296,45
P5641,BEELINE,Agile,Cross,45323,1,1,1,0,0,0,0,0,0,0,6,3,1,288.0000,365,30,104,30,63,296,45
P5642,BEELINE,Agile,Cross,45323,1,1,1,0,0,0,0,0,0,0,6,3,1,288.0000,365,30,104,30,63,296,45
P5643,BEELINE,Agile,Cross,45323,1,1,1,1,0,0,0,0,0,0,6,3,1,288.0000,365,52.5,104,30,63,296,45
P5644,BEELINE,Agile,Cross,45323,1,1,1,0,1,0,0,0,0,0,6,3,1,288.0000,365,52.5,104,30,63,296,45
P5645,BEELINE,Agile,Cross,45323,1,1,1,0,0,1,0,0,0,0,6,3,1,288.0000,371,64.5,104,30,64,296,52.5
P5646,BEELINE,Agile,Cross,45323,1,1,1,0,0,0,1,0,0,0,6,3,1,288.0000,365,52.5,104,30,63,296,45
P5647,BEELINE,Agile,Cross,45323,1,1,1,0,0,0,0,1,0,0,6,3,1,409.5000,517,45,148,45,90,420,67.5
P5648,BEELINE,Agile,Cross,45323,1,1,1,0,0,0,0,0,1,0,6,3,1,288.0000,679,30,136.5,30,91,302,60
P5649,BEELINE,Agile,Cross,45323,1,1,1,0,0,0,0,0,0,1,6,3,1,288.0000,534,30,133.65,30,79,299,52.5
P5650,BEELINE,Agile,Cross,45323,1,1,1,1,0,0,0,0,0,0,6,3,1,288.0000,365,52.5,104,30,63,296,45
P5651,BEELINE,Agile,Cross,45323,1,1,1,1,0,0,0,0,0,0,6,3,1,288.0000,365,52.5,104,30,63,296,45
P5652,BEELINE,Agile,Cross,45323,1,1,1,1,0,0,0,0,0,0,6,3,1,288.0000,365,52.5,104,30,63,296,45
P5653,BEELINE,Agile,Cross,45323,1,1,1,1,0,0,0,0,0,0,6,3,1,288.0000,365,52.5,104,30,63,296,45
P5654,BEELINE,Agile,Cross,45323,1,1,1,1,1,0,0,0,0,0,6,3,1,288.0000,365,75,104,30,63,296,52.5
P5655,BEELINE,Agile,Cross,45323,1,1,1,1,0,1,0,0,0,0,6,3,1,288.0000,371,87,104,30,64,296,52.5
